"Open","High","Low","Close","Volume","Adjusted"
1276.96,1277.11,1259.99,1264.959961,726200000,1264.959961
1264.96,1264.96,1249.23,1254.390015,870100000,1254.390015
1254.39,1261,1235.75,1255.849976,1136500000,1255.849976
1255.85,1259.75,1241.59,1241.599976,1063600000,1241.599976
1241.6,1241.6,1218.9,1219.869995,1242900000,1219.869995
1219.87,1221.5,1203.03,1214.359985,1635550000,1214.359985
1214.36,1221.23,1208.33,1208.430054,1111600000,1208.430054
1208.43,1226.11,1207.71,1212.579956,1184900000,1212.579956
1212.58,1225.61,1210.07,1223.140015,1350100000,1223.140015
1223.14,1240.24,1220.25,1237.040039,1546820000,1237.040039
1237.04,1237.73,1221.41,1225.349976,1189200000,1225.349976
1225.35,1231.5,1213.6,1218.599976,1050100000,1218.599976
1218.6,1220.7,1204.64,1216.76001,1198900000,1216.76001
1216.76,1219.92,1207.29,1211.069946,1162100000,1211.069946
1211.07,1234.44,1211.07,1226.199951,1327300000,1226.199951
1226.2,1237.29,1221.14,1224.380005,1832360000,1224.380005
1224.42,1239.78,1224.03,1236.719971,1128300000,1236.719971
1236.71,1236.71,1229.43,1234.449951,622110000,1234.449951
1234.45,1234.45,1219.15,1219.23999,934900000,1219.23999
1219.24,1219.24,1188.74,1190.589966,1056700000,1190.589966
1190.59,1201.76,1189.75,1198.780029,1045700000,1198.780029
1198.78,1203.43,1179.93,1181.52002,1263800000,1181.52002
1181.52,1184.93,1168.46,1180.180054,1384100000,1180.180054
1180.18,1210.25,1180.18,1208.140015,1.394e+09,1208.140015
1208.14,1218.54,1203.61,1215.680054,1121700000,1215.680054
1215.68,1219.63,1200.05,1202.449951,1039800000,1202.449951
1202.45,1215.36,1196.14,1214.439941,1238100000,1214.439941
1214.44,1214.44,1198.33,1207.709961,1316300000,1207.709961
1207.71,1225.04,1205.8,1215.02002,1343500000,1215.02002
1215.02,1215.69,1207.04,1210.849976,1170900000,1210.849976
1210.85,1215.22,1190.5,1191.030029,986900000,1191.030029
1191.03,1191.03,1165.54,1171.650024,1198700000,1171.650024
1171.65,1190.52,1171.28,1190.48999,1280700000,1190.48999
1190.49,1204.18,1182.65,1202.930054,1213900000,1202.930054
1202.93,1209.26,1195.99,1205.819946,1015300000,1205.819946
1205.82,1209.05,1200.41,1204.52002,909100000,1204.52002
1204.52,1222.74,1204.52,1211.22998,1129200000,1211.22998
1211.23,1223.04,1211.23,1215.930054,1340300000,1215.930054
1215.93,1226.27,1215.31,1220.75,1218300000,1220.75
1220.75,1220.75,1205.31,1214.349976,939900000,1214.349976
1214.35,1214.35,1197.35,1200.47998,811700000,1200.47998
1200.47,1207.56,1195.64,1204.400024,1.012e+09,1204.400024
1204.4,1206.79,1181.27,1183.530029,1124600000,1183.530029
1183.53,1184.71,1174.68,1183.430054,1104200000,1183.430054
1183.43,1193.33,1169.55,1190.160034,960900000,1190.160034
1190.16,1193.82,1185.12,1191.290039,837600000,1191.290039
1191.29,1198.79,1184.26,1186.72998,964600000,1186.72998
1186.73,1191.21,1177.61,1178.02002,1065600000,1178.02002
1178.02,1181.8,1166.08,1181.660034,1055400000,1181.660034
1181.66,1181.66,1156.07,1161.969971,974300000,1161.969971
1161.97,1171.41,1160.94,1171.410034,897100000,1171.410034
1171.41,1179.85,1156.56,1157.26001,1041600000,1157.26001
1157.26,1168.56,1153.34,1165.310059,1110800000,1165.310059
1165.31,1169.86,1160.96,1162.089966,986200000,1162.089966
1162.09,1185.15,1162.09,1184.930054,1043600000,1184.930054
1184.93,1186.85,1178.07,1179.209961,842600000,1179.209961
1179.21,1179.66,1161.17,1161.51001,987100000,1161.51001
1161.51,1166.97,1147.38,1148.560059,963700000,1148.560059
1148.6,1151.75,1124.87,1129.030029,1.157e+09,1129.030029
1129.03,1141.83,1126.38,1133.579956,920100000,1133.579956
1133.58,1155.4,1129.06,1132.939941,1178300000,1132.939941
1132.94,1135.52,1114.86,1131.73999,1384500000,1131.73999
1131.74,1131.74,1105.83,1106.400024,1359700000,1106.400024
1106.4,1106.4,1082.12,1085.780029,1424300000,1085.780029
1085.78,1096.94,1073.15,1092.540039,1276600000,1092.540039
1092.54,1092.54,1037.46,1038.77002,2330830000,1038.77002
1038.77,1046.42,1029.25,1032.73999,1650410000,1032.73999
1032.74,1038.91,984.62,1016.099976,2120550000,1016.099976
1016.1,1016.1,984.49,984.539978,2004800000,984.539978
984.54,984.54,944.75,965.799988,2317300000,965.799988
965.8,1008.44,965.8,1003.450012,1746600000,1003.450012
1003.45,1017.14,998.33,1012.27002,1613800000,1012.27002
1012.27,1020.29,1002.62,1007.039978,1519100000,1007.039978
1007.04,1018.92,998.24,1018.609985,1.467e+09,1018.609985
1018.61,1040.94,1018.61,1040.939941,1631500000,1040.939941
1040.94,1040.94,1026.76,1038.550049,1175600000,1038.550049
1038.55,1051.33,1034.47,1051.329956,1289800000,1051.329956
1051.33,1075.38,1041.48,1072.280029,1650600000,1072.280029
1072.28,1084.12,1067.82,1069.630005,1609100000,1069.630005
1069.62,1072.35,1053.5,1071.380005,1301700000,1071.380005
1071.37,1071.37,1056.88,1062.439941,9.79e+08,1062.439941
1062.44,1063.37,1053.83,1056.75,1227800000,1056.75
1056.75,1081.62,1052.76,1080.98999,1312400000,1080.98999
1080.99,1099.16,1080.99,1097.430054,1704580000,1097.430054
1097.43,1097.43,1072.15,1091.650024,1331400000,1091.650024
1091.65,1091.65,1078.19,1089.97998,1024700000,1089.97998
1089.98,1101.66,1087.13,1097.540039,1210500000,1097.540039
1097.54,1107.12,1076.57,1077.089966,1452200000,1077.089966
1077.09,1077.94,1064.54,1068.609985,1262900000,1068.609985
1068.61,1075.52,1057.24,1073.47998,1294900000,1073.47998
1073.48,1090.57,1070.79,1089.900024,1105700000,1089.900024
1089.9,1098.99,1081.53,1084.780029,1317300000,1084.780029
1084.78,1090.26,1079.98,1085.199951,1336200000,1085.199951
1085.2,1100.09,1065.64,1100.089966,1364400000,1100.089966
1100.09,1110.61,1094.24,1104.609985,1244500000,1104.609985
1104.61,1104.61,1078.3,1078.300049,1106100000,1078.300049
1078.3,1078.3,1053.61,1059.790039,1297400000,1059.790039
1059.79,1074.79,1057.55,1059.780029,1352500000,1059.780029
1059.78,1085.61,1054.31,1084.099976,1317400000,1084.099976
1084.1,1089.63,1075.58,1087.199951,1121900000,1087.199951
1087.2,1106.72,1087.2,1102.839966,1267700000,1102.839966
1102.84,1119.73,1095.36,1118.859985,1.356e+09,1118.859985
1118.86,1126.62,1112.98,1115.800049,1411300000,1115.800049
1115.8,1135.75,1115.42,1118.540039,1517500000,1118.540039
1118.54,1123.02,1111.13,1120.310059,1093800000,1120.310059
1120.31,1121.71,1098.32,1118.329956,991600000,1118.329956
1118.33,1139.14,1118.33,1139.089966,1370100000,1139.089966
1139.09,1148.28,1132.87,1141.209961,1443400000,1141.209961
1141.21,1146.46,1135.06,1142.23999,1454500000,1142.23999
1142.24,1143.52,1129.92,1138.650024,1337400000,1138.650024
1138.65,1151.06,1138.65,1151.060059,1316800000,1151.060059
1151.06,1152.45,1142.17,1142.660034,1330200000,1142.660034
1142.66,1142.66,1129.78,1137.030029,1029300000,1137.030029
1137.03,1151.05,1135.9,1150.339966,410300000,1150.339966
1150.34,1157.88,1146.17,1157.420044,1129800000,1157.420044
1157.42,1163.38,1140.81,1149.5,1.288e+09,1149.5
1149.5,1149.5,1128.29,1128.52002,1423700000,1128.52002
1128.52,1140.4,1125.51,1140.199951,1375700000,1140.199951
1140.2,1143.57,1135.89,1139.449951,1343600000,1139.449951
1139.45,1139.45,1125.78,1129.900024,1202900000,1129.900024
1129.9,1144.8,1128.86,1144.800049,1318500000,1144.800049
1143.77,1173.62,1143.77,1170.349976,1765300000,1170.349976
1170.35,1173.35,1164.43,1167.099976,1487900000,1167.099976
1167.1,1167.1,1152.66,1158.310059,1248200000,1158.310059
1158.31,1158.31,1139.66,1139.930054,1218700000,1139.930054
1139.93,1150.89,1134.32,1136.76001,1367200000,1136.76001
1136.76,1141.58,1126.01,1137.069946,1449700000,1137.069946
1137.07,1137.07,1117.85,1119.380005,1511500000,1119.380005
1119.38,1128.28,1114.53,1123.089966,1306800000,1123.089966
1123.09,1137.3,1122.66,1134.359985,1260400000,1134.359985
1134.36,1145.1,1134.36,1142.920044,1.354e+09,1142.920044
1142.92,1152.44,1134.75,1149.560059,1484900000,1149.560059
1149.56,1151.42,1139.93,1139.930054,1490500000,1139.930054
1139.93,1147.46,1139.93,1144.890015,1.694e+09,1144.890015
1144.89,1147.83,1144.62,1144.650024,439670000,1144.650024
1144.65,1159.18,1144.65,1149.369995,791100000,1149.369995
1149.37,1157.13,1149.37,1157.130005,876300000,1157.130005
1157.13,1164.64,1157.13,1161.02002,917400000,1161.02002
1161.02,1161.16,1148.04,1148.079956,943600000,1148.079956
1148.08,1154.67,1136.23,1154.670044,1.171e+09,1154.670044
1154.67,1165.27,1154.01,1165.27002,1398900000,1165.27002
1165.27,1176.55,1163.42,1172.51001,1.513e+09,1172.51001
1172.51,1176.97,1163.55,1164.890015,1308300000,1164.890015
1164.89,1167.6,1157.46,1160.709961,1258800000,1160.709961
1160.71,1174.26,1151.89,1155.140015,1.452e+09,1155.140015
1155.14,1159.93,1150.85,1156.550049,1.299e+09,1156.550049
1156.55,1159.41,1145.45,1145.599976,1211900000,1145.599976
1145.6,1145.6,1138.15,1138.410034,1286400000,1138.410034
1138.41,1148.81,1136.88,1146.189941,1386900000,1146.189941
1146.19,1146.19,1127.49,1127.569946,1482500000,1127.569946
1127.57,1139.27,1127.57,1138.880005,1380100000,1138.880005
1138.88,1138.88,1124.45,1127.579956,1333300000,1127.579956
1127.58,1135.26,1117.91,1119.310059,1311600000,1119.310059
1119.31,1131.94,1117.43,1128.180054,1479200000,1128.180054
1128.18,1139.5,1128.18,1132.150024,1552800000,1132.150024
1132.15,1138.31,1127.82,1133.280029,1345100000,1133.280029
1133.28,1138.63,1126.66,1133.060059,1186800000,1133.060059
1133.06,1137.47,1098.74,1100.640015,1.812e+09,1100.640015
1100.64,1113.79,1081.66,1113.569946,2019600000,1113.569946
1113.57,1130.21,1113.3,1130.199951,1.557e+09,1130.199951
1130.2,1130.2,1118.51,1122.199951,1367200000,1122.199951
1122.2,1122.2,1092.25,1094.439941,1437600000,1094.439941
1094.44,1100.96,1082.58,1090.02002,1778300000,1090.02002
1090.02,1093.58,1077.78,1083.51001,1665800000,1083.51001
1083.51,1094.03,1078.44,1080.170044,1441600000,1080.170044
1080.17,1096.3,1079.91,1096.219971,1371900000,1096.219971
1096.22,1112.01,1094.68,1111.939941,1159400000,1111.939941
1111.94,1112.68,1102.98,1107.5,1094200000,1107.5
1107.5,1120.56,1107.5,1118.51001,1215900000,1118.51001
1118.51,1124.72,1112.3,1116.47998,1272500000,1116.47998
1116.48,1117.09,1103.23,1104.180054,1359200000,1104.180054
1104.18,1104.18,1082.24,1083.339966,1189900000,1083.339966
1083.34,1098.32,1074.36,1097.97998,1438900000,1097.97998
1097.98,1101.5,1080.24,1080.949951,1381600000,1080.949951
1080.95,1093.93,1074.39,1089.839966,1.411e+09,1089.839966
1089.84,1112.71,1089.84,1109.430054,1367400000,1109.430054
1109.43,1115.05,1101.72,1109.380005,1309200000,1109.380005
1109.38,1123.06,1102.26,1109.890015,1393800000,1109.890015
1109.89,1121.57,1106.73,1106.72998,1392200000,1106.72998
1106.73,1131.79,1106.73,1131.780029,1456500000,1131.780029
1131.78,1153.84,1130.93,1153.839966,1594300000,1153.839966
1153.84,1157.74,1144.78,1146.140015,1549300000,1146.140015
1146.14,1165.29,1145.11,1162.77002,1541300000,1162.77002
1162.77,1167.94,1150.69,1157.540039,1517400000,1157.540039
1157.54,1172.76,1157.54,1164.310059,1.412e+09,1164.310059
1164.31,1173.03,1159.58,1168.26001,1210200000,1168.26001
1168.26,1168.26,1154.34,1165.579956,1304400000,1165.579956
1165.58,1165.58,1151.01,1154.089966,1.354e+09,1154.089966
1154.09,1157.83,1151.08,1153.040039,1208800000,1153.040039
1153.04,1166.48,1153.04,1166.160034,1493900000,1166.160034
1166.16,1172.73,1159.14,1165.550049,1169500000,1165.550049
1165.55,1173.94,1165.55,1170.290039,1.255e+09,1170.290039
1170.29,1170.29,1151.61,1151.849976,1304900000,1151.849976
1151.85,1155.1,1139.48,1153.589966,1339200000,1153.589966
1153.59,1156.49,1144.6,1148.699951,1243300000,1148.699951
1148.7,1151.04,1131.87,1131.869995,1057900000,1131.869995
1131.87,1147,1131.61,1138.48999,1223600000,1138.48999
1138.49,1146.95,1135.33,1144.579956,1180100000,1144.579956
1144.58,1154.45,1144.58,1147.390015,1147600000,1147.390015
1147.39,1147.84,1132.87,1146.540039,1050900000,1146.540039
1146.54,1146.54,1135.71,1136.76001,1176700000,1136.76001
1136.76,1138.85,1119.68,1125.400024,1219700000,1125.400024
1125.4,1130.45,1120.06,1126.339966,1283800000,1126.339966
1126.34,1133.31,1119.49,1122.72998,1110200000,1122.72998
1122.73,1125.41,1111.79,1125.290039,1095300000,1125.290039
1125.29,1128.29,1116.73,1117.800049,1235400000,1117.800049
1117.8,1131.76,1117.8,1130.469971,1447900000,1130.469971
1130.47,1130.47,1102.42,1103.689941,1505600000,1103.689941
1103.69,1112.77,1102.74,1111.01001,1282100000,1111.01001
1111.01,1114.86,1099.41,1102.550049,1120400000,1102.550049
1102.55,1129.4,1102.55,1128.369995,1341300000,1128.369995
1128.37,1133,1123.37,1126.069946,1376900000,1126.069946
1126.07,1130.49,1109.29,1124.469971,1359300000,1124.469971
1124.47,1128.82,1122.59,1125.170044,1.185e+09,1125.170044
1125.17,1125.17,1105.62,1107.829956,1181800000,1107.829956
1107.83,1111.17,1098.94,1100.959961,1388500000,1100.959961
1100.96,1108.46,1092.51,1093.140015,1373200000,1093.140015
1093.14,1094.36,1084.81,1091.47998,1517400000,1091.47998
1091.48,1096.77,1076.31,1076.319946,1374200000,1076.319946
1076.32,1078.95,1063.62,1065.449951,1314700000,1065.449951
1065.45,1082.62,1063.46,1076.920044,1628600000,1076.920044
1076.92,1088.32,1065.29,1086.459961,1451400000,1086.459961
1086.46,1091.42,1079.46,1084.560059,1.364e+09,1084.560059
1084.56,1084.56,1068.89,1073.430054,1284500000,1073.430054
1073.43,1075.96,1052.65,1052.670044,1122600000,1052.670044
1052.67,1058.67,1048.96,1049.48999,1354700000,1049.48999
1049.49,1088.92,1049.49,1088.849976,1.502e+09,1088.849976
1088.85,1088.85,1072.23,1073.01001,1.153e+09,1073.01001
1073.01,1075.43,1053.93,1054.98999,1171900000,1054.98999
1054.99,1074.84,1053.9,1074.560059,1088600000,1074.560059
1074.56,1097.71,1074.56,1097.280029,1414500000,1097.280029
1097.28,1104.23,1088.94,1091.069946,1420200000,1091.069946
1091.07,1099.29,1089.17,1098.22998,1256600000,1098.22998
1098.23,1106.59,1096.77,1106.589966,1274400000,1106.589966
1106.59,1106.59,1090.61,1091.880005,989800000,1091.880005
1091.88,1099.55,1079.08,1079.880005,1200500000,1079.880005
1079.88,1086.02,1075.64,1086.02002,1136300000,1086.02002
1086.02,1097.1,1080.55,1097.079956,1192900000,1097.079956
1097.08,1097.08,1082.19,1083.819946,885400000,1083.819946
1083.82,1085.98,1070.31,1074.550049,996500000,1074.550049
1074.55,1074.83,1067.66,1067.660034,1081800000,1067.660034
1067.66,1069.5,1054.26,1064.660034,1286600000,1064.660034
1064.66,1079.93,1064.66,1067.140015,1277300000,1067.140015
1067.14,1070.74,1039.9,1040.680054,1324300000,1040.680054
1040.68,1046.06,1030.52,1040.689941,1466600000,1040.689941
1040.69,1050.11,1038.84,1049.900024,1300100000,1049.900024
1049.9,1049.9,1026.91,1029.150024,1601500000,1029.150024
1029.15,1033.02,1012.49,1027.530029,1341300000,1027.530029
1027.53,1038.18,1025.45,1030.73999,1226200000,1030.73999
1030.74,1039.04,1012.94,1013.599976,1212400000,1013.599976
1013.26,1021.85,1002.58,1020.26001,1795720000,1020.26001
1020.26,1023.47,1008.12,1009.559998,1405500000,1009.559998
1009.56,1009.56,981.63,1007.27002,1.549e+09,1007.27002
1007.27,1036.17,1007.27,1036.170044,1236600000,1036.170044
1036.17,1040.83,1030.92,1037.140015,1193100000,1037.140015
1037.14,1037.61,1017.88,1019.98999,1336100000,1019.98999
1019.99,1023.33,1004.59,1006.289978,1389700000,1006.289978
1006.29,1006.29,985.65,989.140015,1497200000,989.140015
989.14,1002.11,970.85,992.719971,1552600000,992.719971
992.72,1005.88,974.21,976.140015,1513700000,976.140015
976.14,977.43,952.92,973.530029,2014290000,973.530029
973.53,990.67,963.74,990.640015,1908600000,990.640015
990.64,1001.79,988.31,989.820007,2.117e+09,989.820007
989.82,994.46,967.43,968.650024,1425500000,968.650024
968.65,968.65,945.54,948.090027,1.823e+09,948.090027
948.09,954.3,934.87,953.98999,1527800000,953.98999
953.99,989.07,953.99,989.030029,699400000,989.030029
989.03,993.56,972.91,976.97998,1184400000,976.97998
976.98,979.63,951.71,952.830017,1348900000,952.830017
952.83,956.34,920.29,920.469971,1816900000,920.469971
920.47,929.16,900.94,927.369995,2080480000,927.369995
927.37,934.31,913.71,921.390015,1607400000,921.390015
921.39,921.39,876.46,917.929993,2574800000,917.929993
917.93,918.65,897.13,900.940002,1843700000,900.940002
901.05,926.52,895.03,906.039978,2566500000,906.039978
905.45,907.8,880.6,881.559998,1736300000,881.559998
881.56,881.56,842.07,847.75,2654100000,847.75
847.76,854.13,813.26,819.849976,2248060000,819.849976
819.85,827.69,796.13,797.700012,2441020000,797.700012
797.71,844.32,775.68,843.429993,2775560000,843.429993
843.42,853.83,816.11,838.679993,2424700000,838.679993
838.68,852.85,835.92,852.840027,1796100000,852.840027
852.84,898.96,852.84,898.960022,1778650000,898.960022
898.96,909.81,884.7,902.780029,1826090000,902.780029
902.78,911.64,889.88,911.619995,2049360000,911.619995
911.62,911.62,882.48,884.659973,1672200000,884.659973
884.4,884.72,853.95,864.23999,1538100000,864.23999
864.24,864.24,833.44,834.599976,1425500000,834.599976
834.6,874.44,834.6,859.570007,1514100000,859.570007
859.57,878.74,854.15,876.77002,1490400000,876.77002
876.77,905.84,875.17,905.460022,1646700000,905.460022
898.73,913.95,890.77,908.640015,1294900000,908.640015
908.64,908.64,892.38,903.799988,1036500000,903.799988
903.8,911.71,883.62,884.210022,1297700000,884.210022
884.21,920.21,876.2,919.619995,1533800000,919.619995
919.62,933.29,918.17,930.25,1505100000,930.25
930.25,935.38,916.21,928.77002,1265300000,928.77002
928.77,951.17,927.21,950.700012,1299800000,950.700012
950.7,950.7,931.86,937.429993,1308500000,937.429993
937.43,951.59,931.32,949.359985,1353100000,949.359985
949.36,965,946.43,962.700012,1.373e+09,962.700012
962.7,962.7,937.17,940.859985,1071500000,940.859985
940.86,950.8,930.42,947.950012,1016900000,947.950012
947.95,955.82,930.36,934.820007,1307700000,934.820007
934.82,934.82,913.21,917.869995,1146600000,917.869995
917.87,924.59,903.33,917.799988,1271100000,917.799988
917.8,928.15,910.17,916.070007,929900000,916.070007
916.07,916.07,877.51,878.02002,1289800000,878.02002
878.02,896.1,875.73,893.400024,1372100000,893.400024
893.4,893.4,870.5,879.150024,1401300000,879.150024
879.15,899.07,879.15,893.919983,1184500000,893.919983
893.92,907.34,882.92,902.960022,1130600000,902.960022
902.96,909.89,900.5,909.580017,1186400000,909.580017
910.63,924.02,908.47,909.450012,846600000,909.450012
909.45,909.45,884.84,886.909973,1191600000,886.909973
886.91,892.75,877.05,889.809998,1.271e+09,889.809998
889.81,891.84,878.91,891.099976,1001400000,891.099976
891.1,902.68,872.38,873.52002,1448600000,873.52002
873.52,878.45,857.39,869.460022,1.501e+09,869.460022
869.46,869.46,843.09,843.320007,1.524e+09,843.320007
843.32,849.32,839.09,845.390015,1792800000,845.390015
845.39,845.39,825.76,833.700012,1381100000,833.700012
833.7,833.7,817.38,819.289978,1670240000,819.289978
819.27,844.22,818.46,839.659973,1651500000,839.659973
839.66,856.6,839.66,854.950012,1.65e+09,854.950012
854.95,854.95,826.84,827.369995,1507300000,827.369995
827.37,827.37,800.2,815.280029,1721870000,815.280029
815.28,847.93,812.82,847.909973,1780900000,847.909973
843.77,851.93,826.5,827.909973,1668900000,827.909973
827.91,840.02,817.25,818.950012,1674500000,818.950012
818.95,825.9,794.1,800.580017,1835930000,800.580017
800.58,808.21,782.96,785.280029,1576500000,785.280029
785.28,808.86,779.5,798.549988,1938430000,798.549988
798.55,798.55,775.8,776.76001,1885030000,776.76001
776.76,806.51,768.63,803.919983,2090230000,803.919983
803.92,843.27,803.92,835.320007,1854130000,835.320007
835.32,844.39,828.37,841.440002,1200300000,841.440002
841.44,881.27,841.44,881.27002,1.956e+09,881.27002
881.27,881.27,856.28,860.02002,1.585e+09,860.02002
860.02,885.35,860.02,879.200012,1780390000,879.200012
879.2,886.68,866.58,884.390015,1423100000,884.390015
884.39,900.69,873.06,899.719971,1.447e+09,899.719971
899.72,899.72,882.4,890.159973,1549200000,890.159973
890.16,896.14,873.82,896.140015,1593900000,896.140015
896.14,902.94,879,882.5,1700570000,882.5
882.5,897.71,877.03,897.650024,1340400000,897.650024
897.65,907.44,886.15,890.22998,1382600000,890.22998
890.23,890.64,867.91,882.150024,1529700000,882.150024
882.15,895.28,879.19,890.710022,1422300000,890.710022
890.71,898.83,879.75,885.76001,1641300000,885.76001
885.76,903.42,877.71,900.960022,1450400000,900.960022
900.96,924.58,900.96,908.349976,1645900000,908.349976
908.35,915.83,904.91,915.390015,1354100000,915.390015
915.39,925.66,905,923.76001,1.674e+09,923.76001
923.76,923.76,898.68,902.650024,1466900000,902.650024
902.65,910.11,891.62,894.73999,1446500000,894.73999
894.74,894.74,874.63,876.190002,1.113e+09,876.190002
876.19,894.3,876.19,882.950012,1377100000,882.950012
882.95,892.51,872.05,882.530029,1463400000,882.530029
882.53,904.27,882.53,904.27002,1.519e+09,904.27002
904.27,910.21,895.35,909.830017,1400100000,909.830017
909.83,915.91,899.48,900.359985,1282600000,900.359985
900.36,905.45,893.09,896.73999,1337400000,896.73999
896.74,915.01,894.93,914.150024,1517300000,914.150024
914.15,935.13,914.15,933.76001,2415100000,933.76001
933.76,937.28,928.41,930.549988,1626800000,930.549988
930.55,937.15,923.31,932.869995,1.574e+09,932.869995
932.87,932.87,912.1,913.309998,1543600000,913.309998
913.31,940.41,913.31,938.869995,1350300000,938.869995
938.87,941.82,935.58,936.309998,643460000,936.309998
936.31,954.28,927.72,934.530029,1.612e+09,934.530029
934.53,934.53,918.73,920.75,1488400000,920.75
920.75,925.25,909.51,917.580017,1588900000,917.580017
917.58,921.49,905.9,906.549988,1250200000,906.549988
906.55,915.48,895.96,912.22998,1241100000,912.22998
912.23,912.23,891.97,892,1320800000,892
892,904.95,892,904.450012,1286600000,904.450012
904.45,909.94,896.48,904.960022,1285100000,904.960022
904.96,908.37,897,901.580017,1255300000,901.580017
901.58,901.58,888.48,889.47998,1330800000,889.47998
889.48,910.42,889.48,910.400024,1271600000,910.400024
910.4,911.22,901.74,902.98999,1251800000,902.98999
902.99,902.99,887.82,891.119995,1446200000,891.119995
890.02,899.19,880.32,884.25,1385900000,884.25
884.25,897.79,884.25,895.76001,1782730000,895.76001
895.74,902.43,892.26,897.380005,1112100000,897.380005
897.38,897.38,892.29,892.469971,458310000,892.469971
892.47,903.89,887.48,889.659973,721100000,889.659973
889.66,890.46,873.62,875.400024,758400000,875.400024
875.4,882.1,870.23,879.390015,1057800000,879.390015
879.39,881.93,869.45,879.820007,1088500000,879.820007
879.82,909.03,879.82,909.030029,1229200000,909.030029
909.03,911.25,903.07,908.590027,1130800000,908.590027
908.59,931.77,908.59,929.01001,1435900000,929.01001
929.01,930.81,919.93,922.929993,1545200000,922.929993
922.93,922.93,908.32,909.929993,1467600000,909.929993
909.93,928.31,909.93,927.570007,1560300000,927.570007
927.58,932.89,917.66,927.570007,1485400000,927.570007
927.57,935.05,922.05,926.26001,1396300000,926.26001
926.26,931.66,921.72,931.659973,1379400000,931.659973
931.66,932.59,916.7,918.219971,1432100000,918.219971
918.22,926.03,911.98,914.599976,1534600000,914.599976
914.6,914.6,899.02,901.780029,1358200000,901.780029
901.78,906,887.62,887.619995,1335200000,887.619995
887.62,889.74,877.64,878.359985,1560800000,878.359985
878.36,890.25,876.89,887.340027,1744550000,887.340027
887.34,887.34,859.71,861.400024,1574800000,861.400024
861.4,863.95,844.25,847.47998,1435900000,847.47998
847.48,860.76,847.48,858.539978,1459100000,858.539978
858.54,868.72,845.86,864.359985,1595400000,864.359985
864.36,865.48,843.74,844.609985,1510300000,844.609985
844.61,858.33,840.34,855.700012,1578530000,855.700012
855.7,864.64,855.7,860.320007,1258500000,860.320007
860.32,860.32,840.19,848.200012,1451600000,848.200012
848.2,861.63,842.11,843.590027,1450800000,843.590027
843.59,844.23,833.25,838.150024,1430900000,838.150024
838.15,845.73,826.7,829.690002,1276800000,829.690002
829.69,837.16,823.53,835.969971,1238200000,835.969971
835.97,843.02,825.09,829.200012,1.307e+09,829.200012
829.2,832.12,818.49,818.679993,1260500000,818.679993
818.68,821.25,806.29,817.369995,1489300000,817.369995
817.37,834.89,815.03,834.890015,1404600000,834.890015
834.89,852.87,834.89,851.169983,1250800000,851.169983
851.17,851.17,838.79,845.130005,1075600000,845.130005
845.13,849.37,836.56,837.099976,1194100000,837.099976
837.1,852.28,831.48,848.169983,1398200000,848.169983
848.17,848.17,832.16,832.580017,1229200000,832.580017
832.58,839.55,818.54,838.570007,1483700000,838.570007
838.57,840.1,826.68,827.549988,1374400000,827.549988
827.55,842.19,827.55,837.280029,1287800000,837.280029
837.28,847,837.28,841.150024,1373300000,841.150024
841.15,852.34,832.74,834.809998,1208900000,834.809998
834.81,835.43,821.96,821.98999,1256600000,821.98999
821.99,829.87,819,829.849976,1332700000,829.849976
829.85,829.85,819.85,822.099976,1299200000,822.099976
822.1,829.55,811.23,828.890015,1368500000,828.890015
828.89,828.89,806.57,807.47998,1.255e+09,807.47998
807.48,814.25,800.3,800.72998,1427700000,800.72998
800.73,804.19,788.9,804.190002,1.62e+09,804.190002
804.19,832.02,804.19,831.900024,1816300000,831.900024
831.89,841.39,828.26,833.27002,1541900000,833.27002
833.27,862.79,827.17,862.789978,1700420000,862.789978
862.79,866.94,857.36,866.450012,1555100000,866.450012
866.45,874.99,861.21,874.02002,1473400000,874.02002
874.02,879.6,859.01,875.669983,1439100000,875.669983
875.84,895.9,875.84,895.789978,1883710000,895.789978
895.79,895.79,862.02,864.22998,1.293e+09,864.22998
864.23,879.87,862.59,874.73999,1333400000,874.73999
874.74,875.8,866.47,869.950012,1319700000,869.950012
869.95,874.15,858.09,868.52002,1232900000,868.52002
868.52,869.88,860.83,863.5,1.227e+09,863.5
863.5,863.5,843.68,848.179993,1495500000,848.179993
848.18,861.28,847.85,858.47998,1461600000,858.47998
858.48,884.57,858.48,880.900024,1589800000,880.900024
880.9,885.89,876.12,876.450012,1339500000,876.450012
876.45,882.73,874.23,878.849976,1241200000,878.849976
878.85,904.89,878.85,879.929993,1.494e+09,879.929993
879.93,883.11,874.68,878.289978,1235400000,878.289978
878.29,887.35,865.72,865.98999,1293700000,865.98999
865.99,871.78,862.76,871.580017,1275300000,871.580017
871.58,883.34,865.92,868.299988,1141600000,868.299988
868.3,885.26,868.3,885.22998,1.131e+09,885.22998
885.23,891.27,881.85,890.809998,1460200000,890.809998
890.81,896.77,877.93,879.909973,1587600000,879.909973
879.91,893.83,879.2,893.580017,1430600000,893.580017
893.58,898.01,888.17,892.01001,1118700000,892.01001
892.01,911.74,886.7,911.369995,1631200000,911.369995
911.37,919.74,909.89,919.02002,1667200000,919.02002
919.02,919.02,906.69,911.429993,1648100000,911.429993
911.43,911.43,897.52,898.809998,1335800000,898.809998
